trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
11822802780651521,18:04:00,18:04:00,1783,3,,
11822802780651521,18:05:00,18:05:00,1659,4,,
11822802790651521,15:14:00,15:14:00,1752,1,,
11822802790651521,15:16:00,15:16:00,1718,2,,
11822802790651521,15:17:00,15:17:00,1783,3,,
11822802790651521,15:18:00,15:18:00,1659,4,,
11822802800651521,13:27:00,13:27:00,1752,1,,
11822802800651521,13:28:00,13:28:00,1718,2,,
11822802800651521,13:29:00,13:29:00,1783,3,,
11822802800651521,13:31:00,13:31:00,1659,4,,
11822802810651521,17:10:00,17:10:00,1752,1,,
11822802810651521,17:12:00,17:12:00,1718,2,,
11822802810651521,17:13:00,17:13:00,1783,3,,
11822802810651521,17:14:00,17:14:00,1659,4,,
11822802820651521,17:10:00,17:10:00,1752,1,,
11822802820651521,17:12:00,17:12:00,1718,2,,
11822802820651521,17:13:00,17:13:00,1783,3,,
11822802820651521,17:14:00,17:14:00,1659,4,,
11822802830651521,13:26:00,13:26:00,1752,1,,
11822802830651521,13:27:00,13:27:00,1718,2,,
11822802830651521,13:28:00,13:28:00,1783,3,,
11822802830651521,13:29:00,13:29:00,1659,4,,
11922802780651521,18:06:00,18:06:00,1752,1,,
11922802780651521,18:08:00,18:08:00,1718,2,,
11922802780651521,18:09:00,18:09:00,1783,3,,
11922802780651521,18:10:00,18:10:00,1659,4,,
11922802790651521,15:19:00,15:19:00,1752,1,,
11922802790651521,15:21:00,15:21:00,1718,2,,
11922802790651521,15:22:00,15:22:00,1783,3,,
11922802790651521,15:23:00,15:23:00,1659,4,,
11922802800651521,13:31:00,13:31:00,1752,1,,
11922802800651521,13:33:00,13:33:00,1718,2,,
11922802800651521,13:34:00,13:34:00,1783,3,,
11922802800651521,13:35:00,13:35:00,1659,4,,
11922802810651521,17:16:00,17:16:00,1752,1,,
11922802810651521,17:17:00,17:17:00,1718,2,,
11922802810651521,17:18:00,17:18:00,1783,3,,
11922802810651521,17:19:00,17:19:00,1659,4,,
11922802820651521,17:16:00,17:16:00,1752,1,,
11922802820651521,17:17:00,17:17:00,1718,2,,
11922802820651521,17:18:00,17:18:00,1783,3,,
11922802820651521,17:19:00,17:19:00,1659,4,,
11922802830651521,13:30:00,13:30:00,1752,1,,
11922802830651521,13:31:00,13:31:00,1718,2,,
